日期,60日均值,140日均值,差值,结果
2017/1/3,0.720751667,0.982707857,0.26195619,1
2017/1/4,0.71746,0.978074286,0.260614286,1
2017/1/5,0.715586667,0.974057143,0.258470476,1
2017/1/6,0.713588333,0.969890714,0.256302381,1
2017/1/9,0.711401667,0.965877143,0.254475476,1
2017/1/10,0.708946667,0.961987143,0.253040476,1
2017/1/11,0.707598333,0.958087857,0.250489524,1
2017/1/12,0.706548333,0.953426429,0.246878095,1
2017/1/13,0.704833333,0.948752857,0.243919524,1
2017/1/16,0.704168333,0.944774286,0.240605952,1
2017/1/17,0.704556667,0.941257143,0.236700476,1
2017/1/18,0.703193333,0.937338571,0.234145238,1
2017/1/19,0.702053333,0.933635714,0.231582381,1
2017/1/20,0.700741667,0.929311429,0.228569762,1
2017/1/22,0.698616667,0.925493571,0.226876905,1
2017/1/23,0.697373333,0.922677857,0.225304524,1
2017/1/24,0.695481667,0.919653571,0.224171905,1
2017/1/25,0.693918333,0.916486429,0.222568095,1
2017/1/26,0.692128333,0.913821429,0.221693095,1
2017/1/27,0.691111667,0.911292143,0.220180476,1
2017/1/30,0.690663333,0.908690714,0.218027381,1
2017/1/31,0.69402,0.906331429,0.212311429,1
2017/2/1,0.697751667,0.903797143,0.206045476,1
2017/2/2,0.70111,0.900867143,0.199757143,1
2017/2/3,0.706171667,0.898472143,0.192300476,1
2017/2/4,0.711168333,0.895637143,0.18446881,1
2017/2/6,0.718256667,0.894190714,0.175934048,1
2017/2/7,0.726108333,0.893172143,0.16706381,1
2017/2/8,0.735591667,0.892438571,0.156846905,1
2017/2/9,0.743253333,0.890691429,0.147438095,1
2017/2/10,0.751051667,0.889715714,0.138664048,1
2017/2/13,0.759453333,0.888515714,0.129062381,1
2017/2/14,0.766961667,0.886931429,0.119969762,1
2017/2/15,0.773475,0.884794286,0.111319286,1
2017/2/16,0.779736667,0.883282857,0.10354619,1
2017/2/17,0.785078333,0.881504286,0.096425952,1
2017/2/20,0.789761667,0.879869286,0.090107619,1
2017/2/21,0.795295,0.878270714,0.082975714,1
2017/2/22,0.799868333,0.876369286,0.076500952,1
2017/2/23,0.804055,0.874521429,0.070466429,1
2017/2/24,0.80833,0.873532143,0.065202143,1
2017/2/27,0.81132,0.872082143,0.060762143,1
2017/2/28,0.8156,0.870382143,0.054782143,1
2017/3/1,0.819765,0.868204286,0.048439286,1
2017/3/2,0.82314,0.866191429,0.043051429,1
2017/3/3,0.825823333,0.864724286,0.038900952,1
2017/3/6,0.829038333,0.862832143,0.03379381,1
2017/3/7,0.830918333,0.860415,0.029496667,1
2017/3/8,0.83356,0.858102857,0.024542857,1
2017/3/9,0.833951667,0.855530714,0.021579048,1
2017/3/10,0.83448,0.853319286,0.018839286,1
2017/3/13,0.83504,0.850567857,0.015527857,1
2017/3/14,0.837115,0.847371429,0.010256429,1
2017/3/15,0.840706667,0.844493571,0.003786905,1
2017/3/16,0.843616667,0.841739286,-0.001877381,-1
2017/3/17,0.847276667,0.839700714,-0.007575952,-1
2017/3/20,0.85114,0.83779,-0.01335,-1
2017/3/21,0.85659,0.836709286,-0.019880714,-1
2017/3/22,0.862345,0.83563,-0.026715,-1
2017/3/23,0.867876667,0.834526429,-0.033350238,-1
2017/3/24,0.871168333,0.833062143,-0.03810619,-1
2017/3/27,0.873548333,0.831630714,-0.041917619,-1
2017/3/28,0.873615,0.830074286,-0.043540714,-1
2017/3/29,0.875351667,0.828834286,-0.046517381,-1
2017/3/30,0.876681667,0.827242857,-0.04943881,-1
2017/3/31,0.878075,0.82558,-0.052495,-1
2017/4/1,0.878866667,0.823874286,-0.054992381,-1
2017/4/3,0.880436667,0.822426429,-0.058010238,-1
2017/4/4,0.882283333,0.820702143,-0.06158119,-1
2017/4/5,0.884293333,0.819386429,-0.064906905,-1
2017/4/6,0.884821667,0.817977143,-0.066844524,-1
2017/4/7,0.885961667,0.816482857,-0.06947881,-1
2017/4/10,0.888598333,0.815417143,-0.07318119,-1
2017/4/11,0.892546667,0.815167857,-0.07737881,-1
2017/4/12,0.897101667,0.815471429,-0.081630238,-1
2017/4/13,0.901253333,0.81623,-0.085023333,-1
2017/4/14,0.906356667,0.817116429,-0.089240238,-1
2017/4/17,0.912018333,0.818411429,-0.093606905,-1
2017/4/18,0.918516667,0.820414286,-0.098102381,-1
2017/4/19,0.924183333,0.822221429,-0.101961905,-1
2017/4/20,0.929641667,0.824153571,-0.105488095,-1
2017/4/21,0.935056667,0.826307857,-0.10874881,-1
2017/4/24,0.940933333,0.828222857,-0.112710476,-1
2017/4/25,0.944938333,0.829734286,-0.115204048,-1
2017/4/26,0.94828,0.831245,-0.117035,-1
2017/4/27,0.952105,0.832694286,-0.119410714,-1
2017/4/28,0.953876667,0.834625714,-0.119250952,-1
2017/5/1,0.954713333,0.836375714,-0.118337619,-1
2017/5/2,0.956011667,0.838460714,-0.117550952,-1
2017/5/3,0.958963333,0.840620714,-0.118342619,-1
2017/5/4,0.961711667,0.842590714,-0.119120952,-1
2017/5/5,0.965211667,0.844513571,-0.120698095,-1
2017/5/8,0.96977,0.847066429,-0.122703571,-1
2017/5/9,0.975048333,0.849707857,-0.125340476,-1
2017/5/10,0.981283333,0.852404286,-0.128879048,-1
2017/5/11,0.986931667,0.854850714,-0.132080952,-1
2017/5/12,0.99462,0.857674286,-0.136945714,-1
2017/5/15,1.001265,0.860245,-0.14102,-1
2017/5/16,1.008408333,0.862735,-0.145673333,-1
2017/5/17,1.01701,0.866235,-0.150775,-1
2017/5/18,1.023608333,0.869764286,-0.153844048,-1
2017/5/19,1.031406667,0.874763571,-0.156643095,-1
2017/5/22,1.039373333,0.880245714,-0.159127619,-1
2017/5/23,1.047995,0.885370714,-0.162624286,-1
2017/5/24,1.057025,0.890887857,-0.166137143,-1
2017/5/25,1.065863333,0.896441429,-0.169421905,-1
2017/5/26,1.074673333,0.901833571,-0.172839762,-1
2017/5/27,1.083933333,0.907436429,-0.176496905,-1
2017/5/30,1.093951667,0.913792143,-0.180159524,-1
2017/5/31,1.103703333,0.919828571,-0.183874762,-1
2017/6/1,1.113196667,0.925873571,-0.187323095,-1
2017/6/2,1.125073333,0.932963571,-0.192109762,-1
2017/6/5,1.136238333,0.939713571,-0.196524762,-1
2017/6/6,1.147078333,0.946769286,-0.200309048,-1
2017/6/7,1.158461667,0.95343,-0.205031667,-1
2017/6/8,1.169218333,0.959624286,-0.209594048,-1
2017/6/9,1.178821667,0.965625,-0.213196667,-1
2017/6/12,1.186988333,0.971587857,-0.215400476,-1
2017/6/13,1.194631667,0.97713,-0.217501667,-1
2017/6/14,1.202831667,0.982452857,-0.22037881,-1
2017/6/15,1.211873333,0.987240714,-0.224632619,-1
2017/6/16,1.220921667,0.991957143,-0.228964524,-1
2017/6/19,1.228721667,0.996495,-0.232226667,-1
2017/6/20,1.236198333,1.001586429,-0.234611905,-1
2017/6/21,1.244725,1.006763571,-0.237961429,-1
2017/6/22,1.253523333,1.011795,-0.241728333,-1
2017/6/23,1.262235,1.016917143,-0.245317857,-1
2017/6/26,1.269741667,1.021502143,-0.248239524,-1
2017/6/27,1.276165,1.025917143,-0.250247857,-1
2017/6/28,1.281883333,1.029643571,-0.252239762,-1
2017/6/29,1.287006667,1.033032143,-0.253974524,-1
2017/6/30,1.292701667,1.036795,-0.255906667,-1
2017/7/3,1.297813333,1.04117,-0.256643333,-1
2017/7/4,1.30198,1.045627143,-0.256352857,-1
2017/7/5,1.305275,1.050205,-0.25507,-1
2017/7/6,1.307175,1.054513571,-0.252661429,-1
2017/7/7,1.308505,1.058709286,-0.249795714,-1
2017/7/10,1.309423333,1.063380714,-0.246042619,-1
2017/7/11,1.30921,1.068038571,-0.241171429,-1
2017/7/12,1.310016667,1.07292,-0.237096667,-1
2017/7/13,1.310521667,1.076912143,-0.233609524,-1
2017/7/14,1.310726667,1.080565,-0.230161667,-1
2017/7/17,1.311285,1.083522143,-0.227762857,-1
2017/7/18,1.314756667,1.087377857,-0.22737881,-1
2017/7/19,1.317893333,1.09117,-0.226723333,-1
2017/7/20,1.32047,1.094775714,-0.225694286,-1
2017/7/21,1.323238333,1.098471429,-0.224766905,-1
2017/7/24,1.32624,1.101957857,-0.224282143,-1
2017/7/25,1.327323333,1.105242143,-0.22208119,-1
2017/7/26,1.329575,1.108652143,-0.220922857,-1
2017/7/27,1.331081667,1.111101429,-0.219980238,-1
2017/7/28,1.332818333,1.114352857,-0.218465476,-1
2017/7/31,1.334681667,1.118192857,-0.21648881,-1
2017/8/1,1.337428333,1.122573571,-0.214854762,-1
2017/8/2,1.33878,1.12676,-0.21202,-1
2017/8/3,1.34105,1.130712143,-0.210337857,-1
2017/8/4,1.341611667,1.134587143,-0.207024524,-1
2017/8/7,1.343821667,1.138775,-0.205046667,-1
2017/8/8,1.34501,1.142541429,-0.202468571,-1
2017/8/9,1.345218333,1.146566429,-0.198651905,-1
2017/8/10,1.346218333,1.150716429,-0.195501905,-1
2017/8/11,1.34674,1.154500714,-0.192239286,-1
2017/8/14,1.346113333,1.158115,-0.187998333,-1
2017/8/15,1.344906667,1.161283571,-0.183623095,-1
2017/8/16,1.344385,1.164407857,-0.179977143,-1
2017/8/17,1.344468333,1.167855714,-0.176612619,-1
2017/8/18,1.344551667,1.170245714,-0.174305952,-1
2017/8/21,1.345188333,1.172756429,-0.172431905,-1
2017/8/22,1.344525,1.174763571,-0.169761429,-1
2017/8/23,1.345275,1.177837857,-0.167437143,-1
2017/8/24,1.345775,1.180755,-0.16502,-1
2017/8/25,1.345525,1.184137143,-0.161387857,-1
2017/8/28,1.346441667,1.188062143,-0.158379524,-1
2017/8/29,1.346566667,1.19238,-0.154186667,-1
2017/8/30,1.34686,1.196482857,-0.150377143,-1
2017/8/31,1.347671667,1.200735714,-0.146935952,-1
2017/9/1,1.348588333,1.205122143,-0.14346619,-1
2017/9/4,1.350443333,1.209508571,-0.140934762,-1
2017/9/5,1.354255,1.214724286,-0.139530714,-1
2017/9/6,1.357088333,1.219467143,-0.13762119,-1
2017/9/7,1.359923333,1.223637857,-0.136285476,-1
2017/9/8,1.362131667,1.228019286,-0.134112381,-1
2017/9/11,1.364881667,1.231901429,-0.132980238,-1
2017/9/12,1.366881667,1.236065,-0.130816667,-1
2017/9/13,1.367798333,1.240188571,-0.127609762,-1
2017/9/14,1.36759,1.243980714,-0.123609286,-1
2017/9/15,1.367631667,1.247742857,-0.11988881,-1
2017/9/18,1.367941667,1.251655,-0.116286667,-1
2017/9/19,1.369231667,1.255490714,-0.113740952,-1
2017/9/20,1.369691667,1.259246429,-0.110445238,-1
2017/9/21,1.37111,1.263016429,-0.108093571,-1
2017/9/22,1.37282,1.267272143,-0.105547857,-1
2017/9/25,1.374906667,1.271652143,-0.103254524,-1
2017/9/26,1.377011667,1.275472143,-0.101539524,-1
2017/9/27,1.378136667,1.279285,-0.098851667,-1
2017/9/28,1.37993,1.282793571,-0.097136429,-1
2017/9/29,1.381328333,1.285932857,-0.095395476,-1
2017/9/30,1.382536667,1.288786429,-0.093750238,-1
2017/10/2,1.383536667,1.291406429,-0.092130238,-1
2017/10/3,1.384181667,1.294193571,-0.089988095,-1
2017/10/4,1.385336667,1.29727,-0.088066667,-1
2017/10/5,1.385835,1.300116429,-0.085718571,-1
2017/10/6,1.385685,1.302980714,-0.082704286,-1
2017/10/9,1.385061667,1.305825,-0.079236667,-1
2017/10/10,1.384676667,1.308882143,-0.075794524,-1
2017/10/11,1.384676667,1.311890714,-0.072785952,-1
2017/10/12,1.384736667,1.315272857,-0.06946381,-1
2017/10/13,1.386021667,1.318637143,-0.067384524,-1
2017/10/16,1.388411667,1.322154286,-0.066257381,-1
2017/10/17,1.39031,1.325516429,-0.064793571,-1
2017/10/18,1.392218333,1.328557143,-0.06366119,-1
2017/10/19,1.393606667,1.331915,-0.061691667,-1
2017/10/20,1.393701667,1.334665714,-0.059035952,-1
2017/10/23,1.393131667,1.33711,-0.056021667,-1
2017/10/24,1.392146667,1.338922143,-0.053224524,-1
2017/10/25,1.391323333,1.340742143,-0.05058119,-1
2017/10/26,1.390668333,1.342149286,-0.048519048,-1
2017/10/27,1.390735,1.343939286,-0.046795714,-1
2017/10/30,1.393696667,1.34619,-0.047506667,-1
2017/10/31,1.395225,1.348441429,-0.046783571,-1
2017/11/1,1.39615,1.350648571,-0.045501429,-1
2017/11/2,1.397741667,1.352794286,-0.044947381,-1
2017/11/3,1.40056,1.355097857,-0.045462143,-1
2017/11/6,1.404548333,1.358259286,-0.046289048,-1
2017/11/7,1.407756667,1.361326429,-0.046430238,-1
2017/11/8,1.410255,1.364205714,-0.046049286,-1
2017/11/9,1.412775,1.366916429,-0.045858571,-1
2017/11/10,1.413806667,1.369510714,-0.044295952,-1
2017/11/13,1.416305,1.372032143,-0.044272857,-1
2017/11/14,1.418426667,1.374750714,-0.043675952,-1
2017/11/15,1.421506667,1.37781,-0.043696667,-1
2017/11/16,1.423003333,1.380333571,-0.042669762,-1
2017/11/17,1.424333333,1.382875,-0.041458333,-1
2017/11/20,1.425495,1.385428571,-0.040066429,-1
2017/11/21,1.427323333,1.387642857,-0.039680476,-1
2017/11/22,1.429965,1.390607143,-0.039357857,-1
2017/11/23,1.433128333,1.393054286,-0.040074048,-1
2017/11/24,1.435143333,1.395456429,-0.039686905,-1
2017/11/27,1.435743333,1.397867857,-0.037875476,-1
2017/11/28,1.436821667,1.399386429,-0.037435238,-1
2017/11/29,1.436398333,1.400547857,-0.035850476,-1
2017/11/30,1.435225,1.401084286,-0.034140714,-1
2017/12/1,1.435885,1.401835,-0.03405,-1
2017/12/4,1.437086667,1.402818571,-0.034268095,-1
2017/12/5,1.438413333,1.403640714,-0.034772619,-1
2017/12/6,1.440863333,1.404695,-0.036168333,-1
2017/12/7,1.442938333,1.405570714,-0.037367619,-1
2017/12/8,1.445241667,1.406501429,-0.038740238,-1
2017/12/11,1.447983333,1.407218571,-0.040764762,-1
2017/12/12,1.451265,1.408201429,-0.043063571,-1
2017/12/13,1.454713333,1.409380714,-0.045332619,-1
2017/12/14,1.458038333,1.409971429,-0.048066905,-1
2017/12/15,1.460736667,1.410722857,-0.05001381,-1
2017/12/18,1.46279,1.410777143,-0.052012857,-1
2017/12/19,1.464906667,1.410618571,-0.054288095,-1
2017/12/20,1.466688333,1.410280714,-0.056407619,-1
2017/12/21,1.46897,1.410282143,-0.058687857,-1
2017/12/22,1.470876667,1.410452857,-0.06042381,-1
2017/12/25,1.472868333,1.410650714,-0.062217619,-1
2017/12/26,1.47511,1.410884286,-0.064225714,-1
2017/12/27,1.47831,1.411457143,-0.066852857,-1
2017/12/28,1.481511667,1.411797857,-0.06971381,-1
2017/12/29,1.485463333,1.413012857,-0.072450476,-1
2017/12/30,1.488846667,1.414102857,-0.07474381,-1
2017/12/31,1.491908333,1.414817857,-0.077090476,-1
2018/1/2,1.494188333,1.415032857,-0.079155476,-1
2018/1/3,1.49635,1.415607857,-0.080742143,-1
2018/1/4,1.497648333,1.416311429,-0.081336905,-1
2018/1/5,1.498411667,1.417402857,-0.08100881,-1
2018/1/8,1.49808,1.418172143,-0.079907857,-1
2018/1/9,1.497151667,1.418619286,-0.078532381,-1
2018/1/10,1.496875,1.419417857,-0.077457143,-1
2018/1/11,1.498256667,1.42057,-0.077686667,-1
2018/1/12,1.498933333,1.421518571,-0.077414762,-1
2018/1/15,1.500816667,1.422725714,-0.078090952,-1
2018/1/16,1.502196667,1.424322857,-0.07787381,-1
2018/1/17,1.50341,1.42568,-0.07773,-1
2018/1/18,1.502628333,1.426741429,-0.075886905,-1
2018/1/19,1.499193333,1.427611429,-0.071581905,-1
2018/1/22,1.495535,1.427949286,-0.067585714,-1
2018/1/23,1.492508333,1.428642857,-0.063865476,-1
2018/1/24,1.488823333,1.429121429,-0.059701905,-1
2018/1/25,1.485021667,1.429556429,-0.055465238,-1
2018/1/26,1.480473333,1.429280714,-0.051192619,-1
2018/1/29,1.475065,1.428685714,-0.046379286,-1
2018/1/30,1.469176667,1.427937143,-0.041239524,-1
2018/1/31,1.463138333,1.426873571,-0.036264762,-1
2018/2/1,1.456915,1.425514286,-0.031400714,-1
2018/2/2,1.448901667,1.424137143,-0.024764524,-1
2018/2/5,1.441805,1.422849286,-0.018955714,-1
2018/2/6,1.433013333,1.421495,-0.011518333,-1
2018/2/7,1.424305,1.419542143,-0.004762857,-1
2018/2/8,1.415306667,1.417428571,0.002121905,1
2018/2/9,1.40664,1.415090714,0.008450714,1
2018/2/11,1.397598333,1.412850714,0.015252381,1
2018/2/12,1.386765,1.410199286,0.023434286,1
2018/2/13,1.376346667,1.407940714,0.031594048,1
2018/2/14,1.365578333,1.404780714,0.039202381,1
2018/2/15,1.35458,1.401969286,0.047389286,1
2018/2/16,1.344248333,1.398970714,0.054722381,1
2018/2/20,1.335083333,1.395775714,0.060692381,1
2018/2/21,1.326085,1.392232143,0.066147143,1
2018/2/22,1.316751667,1.389251429,0.072499762,1
2018/2/23,1.307918333,1.386966429,0.079048095,1
2018/2/24,1.299085,1.384226429,0.085141429,1
2018/2/26,1.289751667,1.381245,0.091493333,1
2018/2/27,1.279708333,1.377780714,0.098072381,1
2018/2/28,1.270041667,1.374295714,0.104254048,1
2018/3/1,1.261205,1.37151,0.110305,1
2018/3/2,1.251828333,1.368152857,0.116324524,1
2018/3/5,1.241745,1.364796429,0.123051429,1
2018/3/6,1.231493333,1.361100714,0.129607381,1
2018/3/7,1.221325,1.357101429,0.135776429,1
2018/3/8,1.212323333,1.353244286,0.140920952,1
2018/3/9,1.203778333,1.349297857,0.145519524,1
2018/3/12,1.196175,1.345353571,0.149178571,1
2018/3/13,1.189103333,1.341931429,0.152828095,1
2018/3/14,1.182991667,1.338687857,0.15569619,1
2018/3/15,1.176535,1.334485,0.15795,1
2018/3/16,1.16899,1.330270714,0.161280714,1
2018/3/19,1.160403333,1.325948571,0.165545238,1
2018/3/20,1.151151667,1.321377857,0.17022619,1
2018/3/21,1.141023333,1.317073571,0.176050238,1
2018/3/22,1.131645,1.313287143,0.181642143,1
2018/3/23,1.121641667,1.309322143,0.187680476,1
2018/3/26,1.112306667,1.305625714,0.193319048,1
2018/3/27,1.103756667,1.302518571,0.198761905,1
2018/3/28,1.095401667,1.299508571,0.204106905,1
2018/3/29,1.087975,1.296864286,0.208889286,1
2018/3/30,1.08097,1.294434286,0.213464286,1
2018/4/2,1.075383333,1.291879286,0.216495952,1
2018/4/3,1.06856,1.289020714,0.220460714,1
2018/4/4,1.06054,1.285841429,0.225301429,1
2018/4/5,1.052368333,1.282385714,0.230017381,1
2018/4/6,1.044675,1.279813571,0.235138571,1
2018/4/8,1.036528333,1.277150714,0.240622381,1
2018/4/9,1.028631667,1.274524286,0.245892619,1
2018/4/10,1.021235,1.271897857,0.250662857,1
2018/4/11,1.014326667,1.269378571,0.255051905,1
2018/4/12,1.007471667,1.266502143,0.259030476,1
2018/4/13,1.000385,1.263663571,0.263278571,1
2018/4/16,0.992475,1.260538571,0.268063571,1
2018/4/17,0.984436667,1.257592857,0.27315619,1
2018/4/18,0.973683333,1.252975714,0.279292381,1
2018/4/19,0.962843333,1.2479,0.285056667,1
2018/4/20,0.952215,1.242596429,0.290381429,1
2018/4/23,0.94268,1.237420714,0.294740714,1
2018/4/24,0.933661667,1.231645714,0.297984048,1
2018/4/25,0.925538333,1.225762857,0.300224524,1
2018/4/26,0.917,1.220002143,0.303002143,1
2018/4/27,0.910065,1.214857857,0.304792857,1
2018/4/28,0.903926667,1.209679286,0.305752619,1
2018/4/30,0.897953333,1.204965,0.307011667,1
2018/5/1,0.891315,1.200026429,0.308711429,1
2018/5/2,0.885465,1.195701429,0.310236429,1
2018/5/3,0.880326667,1.191200714,0.310874048,1
2018/5/4,0.874358333,1.186665,0.312306667,1
2018/5/7,0.870051667,1.181630714,0.311579048,1
2018/5/8,0.865918333,1.175778571,0.309860238,1
2018/5/9,0.861038333,1.170033571,0.308995238,1
2018/5/10,0.856575,1.164529286,0.307954286,1
2018/5/11,0.853041667,1.158789286,0.305747619,1
